Row ID,pur_ID,date,trans_mode,cust_ID,prod_ID,sales,items,price,promo
2384,US-2017-117534,2017-03-25T00:00:00Z,First Class,CV-12295,OFF-AR-10003087,16.02,9,1.78,0
2385,US-2017-117534,2017-03-25T00:00:00Z,First Class,CV-12295,OFF-BI-10002026,185.92,4,46.48,0.2
2386,US-2017-117534,2017-03-25T00:00:00Z,First Class,CV-12295,TEC-PH-10000141,211.168,4,52.792,0.2
2387,US-2017-117534,2017-03-25T00:00:00Z,First Class,CV-12295,TEC-CO-10000971,479.984,2,239.992,0.2
2388,CA-2015-145065,2015-12-12T00:00:00Z,First Class,DK-13375,OFF-FA-10001229,7.86,2,3.93,0
2389,CA-2015-145065,2015-12-12T00:00:00Z,First Class,DK-13375,OFF-BI-10002437,24.448,2,12.224,0.2
2390,US-2015-127040,2015-12-06T00:00:00Z,Standard Class,SG-20605,OFF-PA-10004255,6.48,1,6.48,0
2391,US-2015-127040,2015-12-06T00:00:00Z,Standard Class,SG-20605,OFF-PA-10001184,41.86,7,5.98,0
2392,US-2015-127040,2015-12-06T00:00:00Z,Standard Class,SG-20605,TEC-AC-10002637,1619.91,9,179.99,0
2393,US-2015-127040,2015-12-06T00:00:00Z,Standard Class,SG-20605,FUR-FU-10002878,113.92,4,28.48,0
2394,CA-2016-128111,2016-03-17T00:00:00Z,Standard Class,CS-12355,OFF-AR-10000588,39.68,2,19.84,0
2395,CA-2015-137897,2015-11-14T00:00:00Z,Standard Class,PJ-18835,TEC-AC-10002217,37.6,2,18.8,0
2396,CA-2015-137897,2015-11-14T00:00:00Z,Standard Class,PJ-18835,TEC-AC-10001267,59.9,2,29.95,0
2397,CA-2015-137897,2015-11-14T00:00:00Z,Standard Class,PJ-18835,OFF-PA-10004041,37,5,7.4,0
2398,CA-2017-169264,2017-08-14T00:00:00Z,Second Class,NP-18700,OFF-LA-10001613,5.76,2,2.88,0
2399,CA-2017-169264,2017-08-14T00:00:00Z,Second Class,NP-18700,OFF-AR-10000246,16.68,6,2.78,0
2400,CA-2017-147361,2017-09-09T00:00:00Z,Standard Class,SB-20290,OFF-ST-10001809,628.81,7,89.83,0
2401,CA-2017-147361,2017-09-09T00:00:00Z,Standard Class,SB-20290,OFF-ST-10002214,56.45,5,11.29,0
2402,CA-2017-145877,2017-04-01T00:00:00Z,Second Class,AS-10090,OFF-ST-10000649,94.2,6,15.7,0
2403,CA-2017-145877,2017-04-01T00:00:00Z,Second Class,AS-10090,OFF-EN-10001990,28.4,5,5.68,0
2404,US-2016-110170,2016-09-27T00:00:00Z,Standard Class,HM-14860,FUR-BO-10000780,956.6648,7,136.6664,0.32
2405,CA-2017-108574,2017-10-07T00:00:00Z,Standard Class,MG-18145,TEC-AC-10002049,1115.91,9,123.99,0
2406,CA-2017-108574,2017-10-07T00:00:00Z,Standard Class,MG-18145,TEC-PH-10003555,128.744,7,18.392,0.2
2407,CA-2017-108574,2017-10-07T00:00:00Z,Standard Class,MG-18145,TEC-PH-10000702,79.92,10,7.992,0.2
2408,CA-2017-144589,2017-01-20T00:00:00Z,Standard Class,TM-21010,OFF-AR-10003631,24.2,5,4.84,0
2409,CA-2017-144589,2017-01-20T00:00:00Z,Standard Class,TM-21010,TEC-PH-10003072,359.976,3,119.992,0.2
2410,CA-2017-155985,2017-03-23T00:00:00Z,First Class,BE-11335,FUR-FU-10000758,211.84,8,26.48,0
2411,CA-2014-162684,2014-08-01T00:00:00Z,Standard Class,AS-10630,OFF-FA-10000992,5.68,2,2.84,0.2
2412,CA-2015-142041,2015-06-07T00:00:00Z,Second Class,EM-13810,OFF-BI-10004187,7.52,5,1.504,0.2
2413,CA-2014-151295,2014-11-12T00:00:00Z,Standard Class,JA-15970,OFF-PA-10001947,11.96,2,5.98,0
2414,CA-2014-151295,2014-11-12T00:00:00Z,Standard Class,JA-15970,FUR-TA-10002356,629.064,3,209.688,0.2
2415,CA-2016-156300,2016-12-29T00:00:00Z,Standard Class,TB-21595,FUR-CH-10001714,754.45,5,150.89,0
2416,CA-2015-146087,2015-07-06T00:00:00Z,Standard Class,PP-18955,FUR-BO-10002824,301.96,2,150.98,0
2417,CA-2017-168655,2017-10-12T00:00:00Z,Standard Class,ML-18040,TEC-AC-10002842,595,5,119,0
2418,CA-2017-168655,2017-10-12T00:00:00Z,Standard Class,ML-18040,OFF-BI-10002082,79.872,3,26.624,0.2
2419,CA-2016-107202,2016-05-21T00:00:00Z,Standard Class,LC-16930,TEC-MA-10000112,2396.4,10,239.64,0.2
2420,CA-2017-159597,2017-11-09T00:00:00Z,Standard Class,MC-17590,OFF-ST-10002289,63.56,2,31.78,0
2421,CA-2017-159597,2017-11-09T00:00:00Z,Standard Class,MC-17590,TEC-AC-10004171,99.99,1,99.99,0
2422,CA-2016-155551,2016-04-18T00:00:00Z,Standard Class,CR-12580,OFF-ST-10003656,230.376,3,76.792,0.2
2423,CA-2016-155551,2016-04-18T00:00:00Z,Standard Class,CR-12580,OFF-PA-10001560,9.664,2,4.832,0.2
2424,US-2017-147669,2017-12-25T00:00:00Z,Standard Class,SV-20935,TEC-AC-10002473,158.928,7,22.704,0.2
2425,US-2017-147669,2017-12-25T00:00:00Z,Standard Class,SV-20935,OFF-BI-10000632,13.023,1,13.023,0.7
2426,US-2017-147669,2017-12-25T00:00:00Z,Standard Class,SV-20935,FUR-TA-10002645,273.06,2,136.53,0.4
2427,US-2017-147669,2017-12-25T00:00:00Z,Standard Class,SV-20935,OFF-FA-10002975,39.312,13,3.024,0.2
2428,CA-2016-169922,2016-06-11T00:00:00Z,Standard Class,MZ-17515,OFF-BI-10003784,1.344,4,0.336,0.8
2429,CA-2016-169922,2016-06-11T00:00:00Z,Standard Class,MZ-17515,OFF-BI-10001617,8.272,4,2.068,0.8
2430,CA-2016-169922,2016-06-11T00:00:00Z,Standard Class,MZ-17515,FUR-FU-10004415,12.544,7,1.792,0.6
2431,CA-2017-100748,2017-05-13T00:00:00Z,Standard Class,RB-19795,OFF-LA-10000240,58.48,8,7.31,0
2432,CA-2017-129805,2017-12-28T00:00:00Z,Standard Class,HM-14860,FUR-FU-10001935,7.4,2,3.7,0
2433,CA-2014-148586,2014-03-25T00:00:00Z,Standard Class,AZ-10750,FUR-CH-10002439,366.786,7,52.398,0.1
2434,US-2017-112613,2017-05-28T00:00:00Z,Standard Class,JH-15910,TEC-PH-10001536,54.368,4,13.592,0.2
2435,CA-2015-154746,2015-11-14T00:00:00Z,First Class,PJ-18835,OFF-EN-10001532,33.96,2,16.98,0
2436,CA-2015-154746,2015-11-14T00:00:00Z,First Class,PJ-18835,OFF-AP-10003057,826.11,3,275.37,0
2437,CA-2017-140053,2017-07-03T00:00:00Z,Standard Class,CA-12265,FUR-FU-10003708,545.85,9,60.65,0
2438,CA-2014-164210,2014-11-18T00:00:00Z,Second Class,PW-19240,FUR-TA-10000849,145.98,2,72.99,0.5
2439,CA-2014-164210,2014-11-18T00:00:00Z,Second Class,PW-19240,OFF-PA-10002259,35.808,4,8.952,0.2
2440,CA-2017-139948,2017-07-17T00:00:00Z,Standard Class,SW-20455,FUR-FU-10002597,7.904,2,3.952,0.2
2441,CA-2016-146934,2016-05-22T00:00:00Z,Standard Class,AF-10870,TEC-PH-10004614,345,5,69,0
2442,CA-2016-146934,2016-05-22T00:00:00Z,Standard Class,AF-10870,FUR-TA-10003748,174.286,2,87.143,0.3
2443,CA-2016-146934,2016-05-22T00:00:00Z,Standard Class,AF-10870,OFF-AP-10003217,662.84,4,165.71,0
2444,CA-2016-146934,2016-05-22T00:00:00Z,Standard Class,AF-10870,TEC-AC-10002399,95.1,5,19.02,0
2445,CA-2016-146934,2016-05-22T00:00:00Z,Standard Class,AF-10870,OFF-EN-10002973,26.88,6,4.48,0
2446,CA-2016-146934,2016-05-22T00:00:00Z,Standard Class,AF-10870,TEC-PH-10001336,257.98,2,128.99,0
2447,CA-2015-100573,2015-09-25T00:00:00Z,Standard Class,AM-10705,OFF-EN-10000461,17.48,2,8.74,0
2448,CA-2016-119165,2016-10-31T00:00:00Z,Standard Class,BD-11320,FUR-CH-10000988,492.835,5,98.567,0.3
2449,CA-2015-128027,2015-09-14T00:00:00Z,Second Class,CM-12385,OFF-ST-10001809,269.49,3,89.83,0
2450,CA-2016-140207,2016-11-05T00:00:00Z,Standard Class,CS-12400,OFF-BI-10003963,29.12,5,5.824,0.2
2451,CA-2017-140949,2017-03-17T00:00:00Z,Second Class,DB-13405,OFF-LA-10000081,18.75,5,3.75,0
2452,CA-2017-140949,2017-03-17T00:00:00Z,Second Class,DB-13405,TEC-PH-10000149,119.7,6,19.95,0
2453,CA-2017-140949,2017-03-17T00:00:00Z,Second Class,DB-13405,OFF-BI-10000605,9.144,3,3.048,0.2
2454,CA-2017-140949,2017-03-17T00:00:00Z,Second Class,DB-13405,TEC-AC-10002399,57.06,3,19.02,0
2455,CA-2017-140949,2017-03-17T00:00:00Z,Second Class,DB-13405,TEC-AC-10003038,71.6,8,8.95,0
2456,CA-2017-140949,2017-03-17T00:00:00Z,Second Class,DB-13405,OFF-ST-10000344,107.44,8,13.43,0
2457,CA-2017-140949,2017-03-17T00:00:00Z,Second Class,DB-13405,OFF-LA-10004093,7.31,1,7.31,0
2458,CA-2017-140949,2017-03-17T00:00:00Z,Second Class,DB-13405,OFF-AR-10001683,59.1,6,9.85,0
2459,CA-2017-140949,2017-03-17T00:00:00Z,Second Class,DB-13405,OFF-ST-10003455,46.53,3,15.51,0
2460,CA-2017-138548,2017-08-15T00:00:00Z,Standard Class,JG-15160,OFF-AP-10002578,97.84,2,48.92,0
2461,CA-2015-142419,2015-07-11T00:00:00Z,Second Class,SC-20380,OFF-PA-10001763,29.97,3,9.99,0
2462,CA-2015-142419,2015-07-11T00:00:00Z,Second Class,SC-20380,OFF-BI-10001597,98.352,3,32.784,0.2
2463,CA-2017-148691,2017-12-03T00:00:00Z,Standard Class,CS-12460,OFF-BI-10001524,83.92,5,16.784,0.2
2464,CA-2017-148691,2017-12-03T00:00:00Z,Standard Class,CS-12460,OFF-BI-10001553,14.624,2,7.312,0.2
2465,CA-2017-148691,2017-12-03T00:00:00Z,Standard Class,CS-12460,TEC-PH-10000576,136.99,1,136.99,0
2466,CA-2017-148691,2017-12-03T00:00:00Z,Standard Class,CS-12460,OFF-LA-10001317,3.15,1,3.15,0
2467,CA-2017-128755,2017-05-04T00:00:00Z,Standard Class,MK-18160,OFF-PA-10000726,9.11,1,9.11,0
2468,CA-2017-128755,2017-05-04T00:00:00Z,Standard Class,MK-18160,OFF-ST-10003306,571.44,4,142.86,0
2469,CA-2017-128755,2017-05-04T00:00:00Z,Standard Class,MK-18160,OFF-PA-10004983,32.4,5,6.48,0
2470,CA-2017-128755,2017-05-04T00:00:00Z,Standard Class,MK-18160,OFF-ST-10001291,16.91,1,16.91,0
2471,US-2016-135923,2016-01-22T00:00:00Z,Standard Class,CM-11935,FUR-FU-10002107,14.272,8,1.784,0.2
2472,US-2016-135923,2016-01-22T00:00:00Z,Standard Class,CM-11935,FUR-BO-10002213,451.136,4,112.784,0.2
2473,US-2016-135923,2016-01-22T00:00:00Z,Standard Class,CM-11935,OFF-AP-10000692,64.864,4,16.216,0.2
2474,CA-2016-114972,2016-11-03T00:00:00Z,First Class,PF-19225,FUR-CH-10001190,217.584,2,108.792,0.2
2475,CA-2016-114972,2016-11-03T00:00:00Z,First Class,PF-19225,TEC-AC-10000682,82.95,5,16.59,0
2476,CA-2016-114972,2016-11-03T00:00:00Z,First Class,PF-19225,OFF-LA-10004545,87.71,7,12.53,0
2477,CA-2016-114972,2016-11-03T00:00:00Z,First Class,PF-19225,OFF-AP-10003057,1101.48,4,275.37,0
2478,CA-2017-102750,2017-09-04T00:00:00Z,Second Class,GM-14695,FUR-TA-10000198,1322.352,3,440.784,0.2
2479,CA-2014-145212,2014-09-13T00:00:00Z,Standard Class,DC-12850,OFF-AR-10002833,5.46,3,1.82,0
2480,CA-2017-141992,2017-06-19T00:00:00Z,Standard Class,FO-14305,OFF-SU-10002557,11.184,1,11.184,0.2
2481,CA-2017-141992,2017-06-19T00:00:00Z,Standard Class,FO-14305,OFF-ST-10003656,153.584,2,76.792,0.2
2482,CA-2017-147956,2017-12-24T00:00:00Z,Standard Class,AH-10210,OFF-ST-10001097,1003.62,6,167.27,0
2483,CA-2017-126067,2017-08-28T00:00:00Z,Standard Class,KN-16705,TEC-PH-10000912,35.168,4,8.792,0.2
2484,CA-2017-126067,2017-08-28T00:00:00Z,Standard Class,KN-16705,FUR-TA-10000617,1137.75,5,227.55,0
2485,CA-2017-126067,2017-08-28T00:00:00Z,Standard Class,KN-16705,OFF-BI-10001658,99.68,5,19.936,0.2
2486,CA-2017-126067,2017-08-28T00:00:00Z,Standard Class,KN-16705,OFF-AR-10003856,5.56,2,2.78,0
2487,CA-2015-104514,2015-01-02T00:00:00Z,Second Class,CB-12535,OFF-ST-10001837,85.52,2,42.76,0
2488,CA-2015-104514,2015-01-02T00:00:00Z,Second Class,CB-12535,OFF-AR-10001473,9.84,3,3.28,0
2489,CA-2015-104514,2015-01-02T00:00:00Z,Second Class,CB-12535,OFF-PA-10004285,20.04,3,6.68,0
2490,CA-2015-141040,2015-10-09T00:00:00Z,Second Class,TB-21250,TEC-PH-10001835,631.96,4,157.99,0
2491,CA-2015-141040,2015-10-09T00:00:00Z,Second Class,TB-21250,OFF-PA-10002245,23.92,4,5.98,0
2492,CA-2014-113579,2014-12-13T00:00:00Z,Second Class,KD-16345,OFF-PA-10001457,90.24,6,15.04,0
2493,CA-2014-144624,2014-11-19T00:00:00Z,Standard Class,JM-15865,TEC-PH-10002885,4548.81,7,649.83,0
2494,CA-2016-146206,2016-09-10T00:00:00Z,Second Class,KT-16480,FUR-TA-10004086,300.93,5,60.186,0.3
2495,CA-2016-146206,2016-09-10T00:00:00Z,Second Class,KT-16480,TEC-PH-10000895,719.96,5,143.992,0.2
2496,CA-2014-136644,2014-06-16T00:00:00Z,Standard Class,SC-20575,FUR-CH-10000225,647.84,8,80.98,0
2497,CA-2015-122371,2015-09-26T00:00:00Z,Standard Class,BS-11800,OFF-ST-10002370,64.17,3,21.39,0
2498,CA-2015-122371,2015-09-26T00:00:00Z,Standard Class,BS-11800,OFF-EN-10000056,124.46,2,62.23,0
2499,CA-2016-126935,2016-05-19T00:00:00Z,Standard Class,BT-11395,OFF-BI-10004817,9.584,1,9.584,0.2
2500,US-2017-133781,2017-06-22T00:00:00Z,First Class,DC-12850,OFF-EN-10004483,37.608,3,12.536,0.2
2501,CA-2017-131618,2017-06-17T00:00:00Z,First Class,LS-17200,OFF-PA-10001892,12.224,2,6.112,0.2
2502,CA-2017-131618,2017-06-17T00:00:00Z,First Class,LS-17200,OFF-BI-10000546,2.304,4,0.576,0.8
2503,CA-2017-131618,2017-06-17T00:00:00Z,First Class,LS-17200,OFF-BI-10001294,9.36,4,2.34,0.8
2504,CA-2016-149482,2016-11-14T00:00:00Z,Standard Class,RR-19315,OFF-LA-10000248,7.38,2,3.69,0
2505,CA-2014-143917,2014-07-25T00:00:00Z,Second Class,KL-16645,OFF-ST-10001228,53.72,4,13.43,0
2506,CA-2014-143917,2014-07-25T00:00:00Z,Second Class,KL-16645,OFF-SU-10000151,8187.65,5,1637.53,0
2507,CA-2014-143917,2014-07-25T00:00:00Z,Second Class,KL-16645,FUR-FU-10004351,77.92,8,9.74,0
2508,CA-2015-120397,2015-07-02T00:00:00Z,Same Day,RB-19435,OFF-AP-10001293,32.784,4,8.196,0.8
2509,CA-2017-163902,2017-03-02T00:00:00Z,Standard Class,MY-17380,TEC-PH-10000675,196.776,3,65.592,0.2
2510,CA-2017-163902,2017-03-02T00:00:00Z,Standard Class,MY-17380,TEC-AC-10000580,479.94,6,79.99,0
2511,CA-2016-136812,2016-11-18T00:00:00Z,Standard Class,AW-10930,OFF-ST-10003470,1117.92,4,279.48,0
2512,CA-2015-102722,2015-04-18T00:00:00Z,First Class,KW-16570,TEC-AC-10003116,106.5,6,17.75,0
2513,CA-2017-155089,2017-12-02T00:00:00Z,Standard Class,DB-12910,OFF-BI-10002429,45.66,5,9.132,0.7
2514,CA-2016-124506,2016-11-11T00:00:00Z,Standard Class,BB-11545,TEC-AC-10003280,95.968,4,23.992,0.2
2515,CA-2016-124506,2016-11-11T00:00:00Z,Standard Class,BB-11545,FUR-CH-10004540,47.992,2,23.996,0.3
2516,CA-2014-106572,2014-09-05T00:00:00Z,Standard Class,NP-18700,OFF-ST-10000585,264.32,2,132.16,0.2
2517,CA-2014-128888,2014-11-15T00:00:00Z,Standard Class,PB-19105,OFF-EN-10003001,604.656,9,67.184,0.2
2518,CA-2017-123134,2017-05-02T00:00:00Z,Standard Class,DW-13585,FUR-FU-10003975,129.93,3,43.31,0
2519,CA-2016-124352,2016-10-15T00:00:00Z,Standard Class,CD-12790,OFF-LA-10004559,20.16,7,2.88,0
2520,CA-2016-124352,2016-10-15T00:00:00Z,Standard Class,CD-12790,OFF-LA-10003223,29.46,6,4.91,0
2521,CA-2016-124352,2016-10-15T00:00:00Z,Standard Class,CD-12790,OFF-AP-10002651,868.59,3,289.53,0
2522,CA-2016-124352,2016-10-15T00:00:00Z,Standard Class,CD-12790,OFF-PA-10003177,12.96,2,6.48,0
2523,CA-2016-124352,2016-10-15T00:00:00Z,Standard Class,CD-12790,TEC-PH-10003442,5.5,1,5.5,0
2524,CA-2016-124352,2016-10-15T00:00:00Z,Standard Class,CD-12790,OFF-BI-10000977,121.6,4,30.4,0
2525,CA-2015-124541,2015-04-06T00:00:00Z,Standard Class,TT-21220,OFF-AR-10004078,42.048,9,4.672,0.2
2526,CA-2015-124541,2015-04-06T00:00:00Z,Standard Class,TT-21220,TEC-AC-10002550,25.488,2,12.744,0.2
2527,CA-2015-124541,2015-04-06T00:00:00Z,Standard Class,TT-21220,OFF-BI-10004965,6.9,3,2.3,0.8
2528,CA-2015-124541,2015-04-06T00:00:00Z,Standard Class,TT-21220,OFF-BI-10004209,9.648,6,1.608,0.8
2529,CA-2015-124541,2015-04-06T00:00:00Z,Standard Class,TT-21220,OFF-PA-10001526,7.968,2,3.984,0.2
2530,CA-2014-108707,2014-10-24T00:00:00Z,Standard Class,DB-12910,OFF-PA-10000788,10.368,2,5.184,0.2
2531,CA-2014-111500,2014-08-17T00:00:00Z,Standard Class,DJ-13510,OFF-PA-10000595,114.2,5,22.84,0
2532,CA-2014-111500,2014-08-17T00:00:00Z,Standard Class,DJ-13510,OFF-BI-10000829,17.96,4,4.49,0
2533,CA-2014-111500,2014-08-17T00:00:00Z,Standard Class,DJ-13510,OFF-FA-10002676,12.67,7,1.81,0
2534,CA-2014-111500,2014-08-17T00:00:00Z,Standard Class,DJ-13510,TEC-AC-10000844,339.96,4,84.99,0
2535,US-2017-117723,2017-08-15T00:00:00Z,Second Class,DL-13495,OFF-ST-10004459,1801.632,6,300.272,0.2
2536,CA-2015-143238,2015-09-06T00:00:00Z,First Class,LO-17170,TEC-AC-10003499,46.32,4,11.58,0
2537,CA-2015-168746,2015-01-27T00:00:00Z,Second Class,SV-20365,FUR-CH-10000513,181.986,2,90.993,0.3
2538,CA-2015-168746,2015-01-27T00:00:00Z,Second Class,SV-20365,TEC-PH-10000895,431.976,4,107.994,0.4
2539,CA-2015-168746,2015-01-27T00:00:00Z,Second Class,SV-20365,TEC-PH-10002555,155.37,1,155.37,0.4
2540,CA-2015-113404,2015-07-16T00:00:00Z,Same Day,EM-13810,FUR-CH-10003312,1348.704,6,224.784,0.2
2541,CA-2015-113404,2015-07-16T00:00:00Z,Same Day,EM-13810,FUR-CH-10004086,700.152,3,233.384,0.2
2542,CA-2016-144792,2016-04-30T00:00:00Z,Standard Class,KD-16615,FUR-FU-10002759,111.888,7,15.984,0.2
2543,CA-2014-164385,2014-09-26T00:00:00Z,Second Class,NB-18580,OFF-AP-10002191,143.952,3,47.984,0.2
2544,US-2016-114174,2016-09-08T00:00:00Z,Standard Class,AP-10720,FUR-BO-10003450,173.94,3,57.98,0
2545,US-2016-114174,2016-09-08T00:00:00Z,Standard Class,AP-10720,OFF-LA-10000248,14.76,4,3.69,0
2546,CA-2017-108070,2017-04-16T00:00:00Z,Standard Class,JE-15745,OFF-ST-10004804,205.92,4,51.48,0
2547,CA-2017-108070,2017-04-16T00:00:00Z,Standard Class,JE-15745,FUR-BO-10001337,102.833,1,102.833,0.15
2548,US-2015-128090,2015-08-16T00:00:00Z,Standard Class,JM-15865,OFF-AR-10002255,2.304,1,2.304,0.2
2549,US-2015-128090,2015-08-16T00:00:00Z,Standard Class,JM-15865,TEC-PH-10002624,1879.96,5,375.992,0.2
2550,US-2015-128090,2015-08-16T00:00:00Z,Standard Class,JM-15865,OFF-PA-10001878,313.024,8,39.128,0.2
2551,US-2015-128090,2015-08-16T00:00:00Z,Standard Class,JM-15865,OFF-LA-10000452,5.04,2,2.52,0.2
2552,CA-2017-101042,2017-11-19T00:00:00Z,Standard Class,AB-10105,FUR-FU-10004665,821.88,6,136.98,0
2553,CA-2017-101042,2017-11-19T00:00:00Z,Standard Class,AB-10105,OFF-BI-10000088,21.96,2,10.98,0
2554,CA-2016-155439,2016-09-14T00:00:00Z,Standard Class,PN-18775,OFF-PA-10000029,25.92,4,6.48,0
2555,CA-2016-118626,2016-08-15T00:00:00Z,Standard Class,JC-15775,TEC-PH-10000369,705.544,7,100.792,0.2
2556,CA-2015-111458,2015-09-26T00:00:00Z,Standard Class,PF-19165,TEC-AC-10001590,50,2,25,0
2557,US-2016-126844,2016-10-08T00:00:00Z,Standard Class,BW-11110,FUR-FU-10004909,51.712,8,6.464,0.6
2558,US-2015-112508,2015-03-24T00:00:00Z,Standard Class,BP-11185,OFF-AP-10002287,6.992,2,3.496,0.2
2559,CA-2015-147788,2015-05-31T00:00:00Z,Standard Class,TM-21010,FUR-BO-10004357,1406.86,7,200.98,0
2560,CA-2015-147788,2015-05-31T00:00:00Z,Standard Class,TM-21010,OFF-LA-10003766,15.75,5,3.15,0
2561,CA-2015-147788,2015-05-31T00:00:00Z,Standard Class,TM-21010,OFF-ST-10000046,323.1,2,161.55,0
2562,CA-2015-144288,2015-12-25T00:00:00Z,Standard Class,MB-17305,OFF-LA-10003190,9.216,4,2.304,0.2
2563,CA-2015-144288,2015-12-25T00:00:00Z,Standard Class,MB-17305,OFF-PA-10002787,10.368,2,5.184,0.2
2564,CA-2015-110632,2015-03-17T00:00:00Z,Second Class,HR-14830,TEC-AC-10000387,15.02,1,15.02,0
2565,CA-2015-110632,2015-03-17T00:00:00Z,Second Class,HR-14830,OFF-ST-10001291,33.82,2,16.91,0
2566,CA-2017-109589,2017-12-21T00:00:00Z,First Class,BD-11635,TEC-AC-10003116,71,4,17.75,0
2567,CA-2017-123967,2017-11-01T00:00:00Z,Second Class,SF-20200,OFF-BI-10001308,25.12,5,5.024,0.2
2568,CA-2017-123967,2017-11-01T00:00:00Z,Second Class,SF-20200,FUR-TA-10003954,2665.62,9,296.18,0
2569,CA-2017-148929,2017-09-07T00:00:00Z,Standard Class,SP-20620,OFF-ST-10003282,478.08,8,59.76,0
2570,CA-2017-134404,2017-12-27T00:00:00Z,Same Day,DR-12880,TEC-PH-10000576,164.388,2,82.194,0.4
2571,CA-2017-134404,2017-12-27T00:00:00Z,Same Day,DR-12880,OFF-AR-10004441,13.248,4,3.312,0.2
2572,CA-2017-109778,2017-07-16T00:00:00Z,Standard Class,VM-21685,OFF-AR-10003759,2.912,2,1.456,0.2
2573,CA-2016-155845,2016-08-12T00:00:00Z,Second Class,CM-12235,TEC-AC-10004145,1399.944,7,199.992,0.2
2574,CA-2017-145128,2017-07-09T00:00:00Z,Standard Class,SM-20320,FUR-FU-10000293,526.45,5,105.29,0
2575,CA-2014-129091,2014-11-22T00:00:00Z,Standard Class,RA-19885,OFF-EN-10004955,16.23,3,5.41,0
2576,CA-2014-129091,2014-11-22T00:00:00Z,Standard Class,RA-19885,OFF-BI-10001071,319.9,5,63.98,0
2577,CA-2014-129091,2014-11-22T00:00:00Z,Standard Class,RA-19885,OFF-EN-10001990,11.36,2,5.68,0
2578,CA-2014-129091,2014-11-22T00:00:00Z,Standard Class,RA-19885,OFF-AP-10002734,675.12,3,225.04,0
2579,US-2014-155502,2014-01-26T00:00:00Z,Standard Class,SD-20485,FUR-FU-10004587,62.82,3,20.94,0
2580,US-2014-155502,2014-01-26T00:00:00Z,Standard Class,SD-20485,OFF-ST-10004337,489.92,8,61.24,0
2581,US-2014-155502,2014-01-26T00:00:00Z,Standard Class,SD-20485,OFF-PA-10003072,19.44,3,6.48,0
2582,US-2014-155502,2014-01-26T00:00:00Z,Standard Class,SD-20485,OFF-PA-10000380,16.68,2,8.34,0
2583,US-2014-155502,2014-01-26T00:00:00Z,Standard Class,SD-20485,TEC-PH-10004833,155.35,13,11.95,0
2584,US-2014-155502,2014-01-26T00:00:00Z,Standard Class,SD-20485,FUR-FU-10001847,12.42,3,4.14,0
2585,US-2014-155502,2014-01-26T00:00:00Z,Standard Class,SD-20485,TEC-PH-10002103,187.98,2,93.99,0
2586,CA-2015-121041,2015-11-03T00:00:00Z,Standard Class,CS-12250,OFF-EN-10001137,6.608,2,3.304,0.2
2587,CA-2017-131695,2017-06-30T00:00:00Z,Standard Class,RA-19285,OFF-ST-10001476,248.57,7,35.51,0
2588,CA-2017-131695,2017-06-30T00:00:00Z,Standard Class,RA-19285,FUR-FU-10002045,22.23,1,22.23,0
2589,CA-2016-137729,2016-05-05T00:00:00Z,Standard Class,BF-11005,OFF-ST-10001505,5.98,1,5.98,0
2590,CA-2016-137729,2016-05-05T00:00:00Z,Standard Class,BF-11005,TEC-PH-10001433,246.168,3,82.056,0.2
2591,US-2016-115455,2016-09-08T00:00:00Z,Standard Class,SE-20110,FUR-FU-10004671,14.136,2,7.068,0.6
2592,US-2016-115455,2016-09-08T00:00:00Z,Standard Class,SE-20110,FUR-TA-10003569,601.47,3,200.49,0.5
2593,CA-2017-128300,2017-11-24T00:00:00Z,Second Class,RS-19765,TEC-PH-10002807,79.1,2,39.55,0
2594,CA-2017-128300,2017-11-24T00:00:00Z,Second Class,RS-19765,OFF-BI-10001597,327.84,8,40.98,0
2595,CA-2017-149048,2017-05-13T00:00:00Z,Standard Class,BM-11650,OFF-EN-10003296,180.96,2,90.48,0
2596,CA-2017-149048,2017-05-13T00:00:00Z,Standard Class,BM-11650,OFF-BI-10004632,914.97,3,304.99,0
2597,CA-2017-149048,2017-05-13T00:00:00Z,Standard Class,BM-11650,TEC-PH-10002310,587.97,3,195.99,0
2598,CA-2017-149048,2017-05-13T00:00:00Z,Standard Class,BM-11650,OFF-ST-10000078,530.34,2,265.17,0
2599,CA-2017-149048,2017-05-13T00:00:00Z,Standard Class,BM-11650,OFF-PA-10001752,14.94,3,4.98,0
2600,CA-2017-108553,2017-04-23T00:00:00Z,Standard Class,SK-19990,OFF-AP-10000026,121.94,2,60.97,0
2601,CA-2017-108553,2017-04-23T00:00:00Z,Standard Class,SK-19990,OFF-SU-10002573,122.71,7,17.53,0
2602,CA-2016-165848,2016-06-04T00:00:00Z,Same Day,EN-13780,OFF-PA-10000349,14.94,3,4.98,0
2603,CA-2016-165848,2016-06-04T00:00:00Z,Same Day,EN-13780,TEC-MA-10003356,1349.85,3,449.95,0
2604,CA-2016-165848,2016-06-04T00:00:00Z,Same Day,EN-13780,FUR-BO-10000362,136.784,1,136.784,0.2
2605,CA-2016-165848,2016-06-04T00:00:00Z,Same Day,EN-13780,FUR-FU-10003878,61.12,4,15.28,0
2606,CA-2014-112718,2014-12-16T00:00:00Z,Standard Class,KN-16450,OFF-BI-10000591,1.167,1,1.167,0.7
