"period_id","product_id","X1.sales","X1.items","X2.sales","X2.items","X3.sales","X3.items","X4.sales","X4.items","X5.sales","X5.items","cat"
4927,821691,41915.25,1433,40264.77,1911,112019.16,1356,96755.89,4333,235599.3,2458,1
6043,981034,227894.1,2590,66472.35,1711,310043.4,4740,57755.16,1009,179273.82,4917,3
23076,617677,89323.92,2072,5200.52,292,18101.6,968,203660.71,2801,151610.25,2397,1
17565,198326,74999.35,4451,128462.04,2394,73887.84,936,94894.95,2647,188926.24,3064,1
11484,745827,42918,622,382320,4800,146982.6,2322,73068.96,1594,22331.25,1985,1
16042,908207,16566.4,167,20631.7,386,163968.72,4376,110371.94,3178,58887.03,757,2
6121,651719,326591.72,4316,58106.43,1629,165891.98,4391,8388.5,883,152184,3400,1
11527,611293,260752.6,4330,250971,3990,22872.16,2608,197403.48,3726,299418.51,3651,3
13130,717649,71235.2,4520,122690.4,3052,29404.6,466,77288.2,3698,173112.65,2707,2
15303,543220,7494.63,143,16972.04,404,42114.15,1565,81289.32,2726,49953.75,1375,3
7246,839152,29607.6,330,60823.75,3743,256865.1,4755,7756.5,150,350606.48,4676,2
7715,985146,20692.7,1435,57034.96,628,81663.92,2108,24820.65,285,118858.45,4685,1
26249,198076,41907.04,2201,192302.72,2234,12343.5,234,251826,4700,27268.5,2597,3
9740,826829,221011.86,2598,153759.21,2603,17576.02,2222,88139.26,4798,121301.04,4206,1
6314,680207,105091.2,1424,3666.18,609,252723.38,3107,136072.44,3444,281766.8,3605,2
2353,526690,48967.48,1819,60426.08,1976,421617.6,4370,124006.86,2073,85887.56,3683,2
718,869400,6752.13,111,243905.41,4307,211193.36,3496,158961.51,2829,227631.96,4549,3
1678,873642,56552.91,1707,54450.9,774,46954.05,4719,212774.64,3666,103828.23,2981,1
5539,136966,307899.84,4787,129670.2,1947,216163.5,2450,68702.27,4441,187868.88,3356,3
3945,295253,4761.26,479,122903.28,1618,48265.56,642,21361.12,916,31928.4,362,3
12043,170342,140309.38,2462,84221.68,2546,65065.36,1912,29435.94,2869,177403.19,4187,1
29708,757539,276960.24,4776,142550.16,2908,63563.5,3850,54297.49,1027,8166.83,343,1
26242,986726,58794.12,909,82357.65,2305,69036.24,763,139712.2,1780,7242.04,988,1
3304,307259,314603.92,4861,9727.19,121,235763.31,3621,67456.75,1175,66628.2,1758,1
9500,363073,45353.52,4666,170405.88,4971,26370.06,502,102903.29,2479,76862.6,3580,1
12903,573641,29265.49,877,171369.84,4874,176814.9,4482,48751.92,1224,7270.42,113,3
7048,937200,95081.2,3736,174160,1750,228729.56,2516,76899.84,4712,314439.84,3861,3
14052,269749,91118.48,2536,132418.65,1869,17609.52,307,346879.12,3958,114753.76,4616,1
15525,835078,58843.2,943,122657.7,2046,91081.02,1726,102375.02,1766,15633.1,1942,3
10108,259885,344809.96,4444,89072.33,1219,71179.92,1827,58452.03,1281,53847,1860,3
25506,984372,97684.18,1769,33549.48,738,70928,3575,18711.64,538,63563.58,1086,1
22340,494898,64974.49,931,230888.8,4492,24601.5,315,134679.25,2225,19879.07,317,1
6771,867488,170380.98,3882,178290.21,2289,150684.22,2083,97483.68,1368,382100,3821,3
20359,861303,79959.6,3340,332492.16,3432,101907.52,2227,158197.5,1602,25398.75,1563,1
6188,976196,222725.94,4894,109570.65,1205,178245.13,4127,320360.5,4891,38021.4,1620,2
28735,186428,87166.2,1034,30650,625,105607.62,3737,198476.2,2990,43278.3,1781,3
6867,218178,177363.2,4280,221463.25,2435,197028.48,2508,314719.02,4466,38393.98,881,1
25150,272882,226809.5,3550,139625.85,1855,197684.12,3274,97236,1850,286937.22,3774,3
8964,312299,258664.5,3669,38819.79,2357,53731.2,579,181436.4,3030,59344.6,4462,3
7929,230956,73301.4,4220,248487.3,3706,34137.6,2540,340393.07,4799,147102.5,3625,1
25374,244840,30908.08,776,62892.66,2451,211975.54,3449,104312.52,1612,330176.68,4502,3
16592,616432,241889.7,4771,275017.5,3595,200351.46,4414,48872.16,3888,121054.8,2872,2
11816,532705,80596.67,1463,180653.76,2784,160184.96,2962,72573.62,3433,81860.8,1120,3
14831,903905,248310.72,3616,234590.34,3174,30635.6,1102,58834.8,2770,181944.7,4261,2
26648,579914,283428.09,4273,321210.22,4681,334567.8,4452,122210.35,4735,93181.66,4433,2
2547,640791,388480.5,3954,239445.36,3528,289990.74,4154,41064.06,1559,127403.52,1696,2
25883,486425,93989.8,1420,396257.05,4135,23517.12,352,8528.5,185,10198.59,183,1
1649,173098,101532.96,1368,45472.28,2788,165353.99,4183,84237,3918,386775.78,4322,1
21419,498529,257474.25,2575,103727.6,1055,81956.55,2379,24418.8,1710,109844.46,1914,1
5881,431414,64944.57,1473,192864.72,3522,44677,4156,39450.96,942,34376.96,3424,2
20663,499498,163903.95,2559,20246.75,2725,41597.04,744,389949,4340,360123.72,3652,1
21042,350788,102237.28,4597,341156.46,3786,125950.78,3847,263535.68,2824,71903.98,874,3
29919,352554,54114.48,4536,192857.2,4120,151586.55,2061,211482.47,3013,187125.96,4404,2
183,974992,269113.39,4067,110043.45,1815,9234.68,602,349727.42,4858,77482.2,876,1
8796,410109,44984.36,1252,94382.55,2315,194912.34,2334,60862.8,4542,213282,3825,3
6935,811449,43461,1980,461455.87,4747,69866.72,1166,123581.2,2965,13659.32,313,1
27694,581235,79517.9,1771,139780.24,4867,124326.24,2148,91439.26,1063,266181.28,4912,1
17050,953740,46182.8,4390,364451.85,3885,15436.68,799,261752.12,3218,193041.54,1966,3
7241,765337,58850.58,3854,198453.2,2120,58976.61,4431,133460.88,4673,108400.32,4788,1
21995,825612,183103.68,2784,80451.4,1858,26592.42,1054,293968.89,4497,106920.6,1245,2
3081,662960,156728.08,3431,102962.43,4747,144226.08,2256,10116.18,1307,120949.41,2971,2
15684,763495,173155.32,4111,363723,3911,26277.24,561,92140.3,3395,30474.95,827,3
19744,752249,23262.12,918,395520.04,4166,18307.94,502,62880.74,1898,82725.76,1586,3
7061,231324,208483.08,2782,214054.38,4038,389435.2,4060,105554.55,1509,10928.49,411,3
21390,279910,22417.3,3005,83931.42,4254,45838.32,1067,299920.91,3217,33134.4,4320,2
22071,704152,38097.99,1113,26856.84,474,188564.55,3035,154826.65,2465,36368.02,3562,3
17302,641768,140222.16,2743,185585.22,3789,10904.64,592,6915.09,149,205837.5,2495,1
12230,518233,58411.7,2698,24866.92,377,263120.95,3695,47657.61,1001,125215.44,3066,3
15362,712306,64502.22,1662,28368.78,1622,303040.29,3437,53749.17,657,17544.6,342,2
13200,605974,76481.37,1533,103614.56,3976,108929.68,2012,185430.78,3917,54060,1325,1
25739,123879,72374.96,2072,28221.9,534,60424.49,791,174337.92,2124,1979.76,226,3
23227,917203,4833.52,248,67906.12,2381,7354.82,101,124117.1,1270,279041.84,3736,1
24663,874641,70596.92,1156,236396.37,3899,225614.93,3629,250276.44,4548,110203.5,1650,1
19562,177709,191084,3350,22147.35,361,122110.45,2167,184237.46,2486,155852.8,2048,2
17960,968023,182971.52,2936,161772.8,2512,237487.46,2413,104427,3396,149053.84,2284,1
23829,230655,183208.44,3342,298441.42,4691,413816.72,4442,17348.9,190,27024.9,1514,2
27716,725642,365388.76,4388,199874.56,2384,35292.57,4247,71434.17,3349,23998.9,743,2
23404,934531,146080.92,3702,39040.54,2761,384022.68,3917,175797.79,3353,5517.8,188,2
4753,349974,95080.86,1279,95385.4,2497,231074.91,3993,231212.07,3281,138609.8,1810,1
12607,726723,78549.48,3396,29476.65,1005,17321.71,353,226722.8,3320,30902.4,348,2
1866,576207,162552.88,1967,60060.46,746,378536.44,4036,301009.8,3129,274646.88,3204,1
13725,221323,203274.24,2036,154962.28,4444,140827.83,1931,84367.22,3743,422008.92,4548,3
13829,981449,170662.32,3438,65667.81,2119,333765.42,4182,26773.11,273,185528.61,2039,2
19809,432209,157342.38,1578,188644.5,2266,10637.13,259,155177.75,3325,15819.54,2179,2
26796,736127,46164.36,1804,163306.44,1793,45623.56,692,318370.7,3530,114725.86,2566,1
14844,873905,150383.9,1763,118273.76,2948,107135.72,1516,125683.58,1826,59647.39,3247,1
2544,572322,224474.72,2672,397961.76,4648,77420.4,894,64957.2,1480,71778.4,1081,1
19359,481299,38085.28,412,139738.8,3818,109755.36,1968,305668.51,4109,19632.62,1241,1
20060,271213,132036.88,1336,114774.17,1421,145138.82,2773,29297.88,388,118623.96,3834,3
24066,183881,156861.83,3671,12745.72,508,148058.67,2199,284119.65,2883,236713.26,3022,1
17618,673130,94884.44,2138,63012.54,978,59814.66,1349,361076.1,4466,87887.52,1008,1
5507,597337,325726.92,3348,291806.85,4479,306847.58,3194,190646.43,2119,62002.44,942,3
5766,896441,465821.51,4907,297336,3120,41234.05,1027,41441.4,1794,767.66,131,1
25899,386980,204148.2,3823,33599.79,2793,278211.52,3104,59168.18,4322,106312.05,1989,1
10931,563617,441113.88,4898,459489.03,4719,39494.55,4215,238676.19,2707,91315.78,1769,3
25973,386320,75543.26,3029,54907.32,2379,149866.62,4974,133674.48,3503,229311.99,2987,2
13574,152668,40499.55,1495,155606.49,1611,63576.04,4661,374539.2,3976,80831.5,1025,2
22068,837294,18054.4,310,220576.96,3499,36680,1310,412987.2,4656,89149.68,3576,1
4788,776330,380504.63,4169,28737.12,912,302021.25,3225,19781.31,251,185421.6,4245,3
9469,504434,21855.96,826,165169.16,4966,95655.34,3509,238650.3,2745,189161.61,2013,3
9601,163404,70930.1,1130,222987,4665,43175.35,3613,272356.45,3629,222508.79,4177,3
16,538530,29796.73,353,106171.8,1428,30594.83,713,141699,1490,250540.29,2781,2
1937,909790,341181.44,3602,69022.84,818,328801.85,4589,11597.28,222,72485.97,1063,1
23975,161841,147472.24,2273,335380.9,4174,6854.4,180,110536.72,4781,145444.74,2989,2
29589,313248,19407.25,3725,7969.5,966,59215.59,2261,70678.38,3426,287010.38,4601,3
3433,972866,46040.52,2588,236737.58,2822,222351.72,4548,146821.12,3424,210380.69,4537,3
29612,262225,2422.35,105,237716.32,3118,143252.4,2440,24303.61,727,94448.94,1798,1
1971,952942,58952.7,4226,303521.82,3297,113434.02,2646,129168.51,4413,41341.52,431,1
16687,906602,120048.24,2118,388621.77,4827,246361.85,4151,7451.08,182,292165.58,2947,1
16529,870199,284689.2,3144,25025.28,912,31847.42,361,127193.22,2926,24095.7,615,2
22462,119737,312187.11,3413,258927.24,2607,290639.28,3869,41650.67,3503,95297.85,2901,3
4541,134285,28866.34,1003,172170.18,1794,37045,4780,119805,4075,29804.96,872,3
25549,973797,103963.84,2636,175096.68,4279,72466,3800,9569.2,1018,365193.3,4866,3
26879,348730,70093.92,1912,4226.56,416,8936.46,702,7404.18,183,217720.8,3960,2
12526,197590,11453.36,244,22996.36,514,179605.6,1844,11044.8,156,119011.2,2240,1
24157,637217,259760.93,4103,26657.28,801,459208.33,4813,37447.8,390,152425.04,4133,3
5740,321356,97869.98,1222,122329.33,4519,67377.96,702,224647.92,4872,170806.65,4101,3
5164,669291,39417.4,779,278263.7,4147,401580.24,4551,43559.04,926,389046.72,4064,1
11338,166933,75116.69,3113,22377.21,471,76078.08,3744,39834.96,573,162163.57,2809,2
2187,796856,12483.54,311,320179.09,4117,104967.55,1405,121377.13,2429,151936.8,2960,2
860,131513,282083.83,4861,46571.58,774,164035.2,2240,383221.5,4490,216938.76,2841,1
9312,845827,289111.16,4628,25584.96,464,174102.18,3082,39725,2500,98871.98,3062,1
12873,764582,149202.21,2181,402086.29,4993,102088.14,1463,179199.36,3522,114524.51,4259,3
1509,733178,97165.92,2256,47440.29,541,67095.6,1122,115701.55,2393,336173.8,3890,2
556,771009,160474.86,2626,294153.6,4714,76981.25,2825,383860.75,4667,269149.88,3716,2
11494,170543,334802.88,4604,24612.5,1375,43751.76,3848,22075.42,1622,77920.88,3244,1
17701,510727,100442.1,1210,147361.91,3937,123255.28,2489,187920.05,3389,57280.86,3497,2
19724,356798,41595.12,2751,417720,4425,141707.6,2110,269363.87,3541,351661.5,4570,3
21233,318854,281020.58,4867,32899.34,866,86016.32,992,33103.36,1072,79867.64,1444,1
18895,746204,37736.03,521,48587.76,696,121330.2,2755,99981.44,1576,254080.64,3281,2
25382,890363,46538.1,2905,117790.32,1956,173935.89,2271,179025.28,2492,134941.35,2315,2
19260,993665,30937.15,1543,195100.21,4943,56176.12,2806,111258,4415,188016.12,4881,3
19396,904862,82945.8,1135,32177.6,676,263763.45,3037,34113.18,1527,162308.84,1706,2
7540,852610,82319.7,1658,163301.6,2651,26197.57,271,134256.27,2253,300434.85,3389,1
16460,820648,12982.95,2445,244229.04,4104,90358.4,3520,66992.16,1398,246779.25,4395,1
8030,470083,8393.72,223,403891.92,4239,21062.64,2831,151486.78,2606,10425.21,667,3
13929,782193,140437.5,2247,215662.66,2539,101659.38,1091,285285.33,4623,149860,2000,3
10478,241429,214681.2,4495,110366.52,1382,10134,360,87561,4324,103447.6,2140,3
15137,961527,176333.92,4984,229773.36,2388,5972.97,103,162108.65,2651,103138.08,3156,3
17088,989565,48348.8,928,46770.39,801,61982.28,1044,66540.9,3238,117045.32,3143,2
25121,676220,6600.55,605,114172.64,2164,174202.03,1763,149919.84,2502,54991.25,1073,1
17655,741918,161460.36,2892,108472.32,2354,220946.4,3088,359335.44,4822,164730.72,1848,3
29555,237500,75612.09,1887,203679.47,3067,35851.5,1395,189769.9,2785,43402.29,4083,3
16936,225421,46708.92,2196,10785.2,457,118902.5,4975,26258.75,875,183500.1,3285,2
9645,872892,66396.96,3764,178829.04,2028,138332.84,2942,199269.72,4446,102763.38,1614,1
11193,305388,155474.28,2868,121423.9,1426,79107.84,2943,24616.96,512,120009.36,2692,1
18962,255563,130183.68,4422,24954.52,4187,30971.13,367,55571.84,2801,116607.52,2458,3
10807,676349,123642.95,2059,199033.24,3794,422696.3,4853,315191.76,3272,57484.1,1262,1
11099,946507,7427.2,220,210462.2,2654,275896.39,4543,31900.8,320,147315.9,1810,3
3726,357655,67312.48,1424,20403.24,572,11771.76,462,226707.32,2996,34279.65,765,2
10448,686204,177946.86,1794,56617.47,1209,50325.94,1154,51758.28,3572,261584.58,4174,2
27122,508018,24930.1,3926,17366.4,2592,158573.56,2386,31102.08,582,24593.14,286,1
22478,385961,35638.02,2634,259953.32,2999,124069.14,4329,277214.53,3649,152091.3,1830,2
21305,957820,434557.55,4529,122139.7,1355,109320,2400,121639.86,2531,248031.45,4035,3
8031,369541,28998.54,1941,13861.76,358,140797.31,2399,28154.28,484,146499,3525,1
23679,282141,67326.32,3998,393582.42,4599,67254.3,3249,56252.98,941,303659.4,3310,3
27945,981207,28280.34,2277,18885.3,483,93242.7,1878,4692.6,330,166360.32,2063,2
14760,950309,298771.75,4775,112590,3336,118124.16,1632,95039.64,1927,15130.95,677,2
2461,742623,62311.5,1098,271901.95,4705,114579.84,3984,36146.5,4355,214998.65,4265,3
8902,395527,400942.21,4391,14657.24,794,130164.75,3735,268492.4,4390,16998.66,1499,3
16099,760547,61603.52,4477,85885.02,1326,19125.61,631,195988.4,2060,120193.92,4336,3
29890,555782,160252.56,3512,359539.8,4188,65936.52,2847,180214.23,4011,386488.8,4936,2
10994,586161,88714.5,1275,117803.41,1801,123917.76,2531,64170.4,784,323268.68,4646,3
4031,663464,167322.15,3195,283606.92,3876,31526.2,557,35565.6,1022,295262.5,2990,1
16773,575578,132351.96,4586,19472.8,241,85578.08,1526,231092.96,2576,66307.08,1158,2
27016,899881,40763.84,3824,179544.5,4075,133993.65,3449,295950.08,3268,37001.82,2693,2
6726,884500,113372.64,3606,139105.8,4254,306083.8,3730,8915.02,134,29484.51,1901,1
5283,453079,191646.15,1929,16720,800,68071.08,4081,23833.98,2727,267051.6,2844,2
7642,972202,48906.4,565,5490.24,258,137245.15,1585,43236.44,1898,20328,336,1
24609,439586,144698.89,2443,417192.64,4696,53322.8,1223,245637,3150,112025.34,2654,2
12228,460178,79617.45,1095,325635.1,4529,136486.23,4073,243557.2,2920,88789.1,1490,1
18517,746934,215070.75,4575,63524.58,861,188997.13,3511,410680.71,4661,93723.88,2708,2
26637,878731,56050.23,773,90281.26,1607,23717.25,381,161619.32,2204,5516.49,241,2
14017,963568,175580,2000,97011.01,989,345940.92,4596,26424.72,882,13894.3,805,2
3640,425071,309287.41,4759,28929.28,776,318044.16,4872,81074.4,1245,33003.21,519,3
11762,608267,55031.4,2580,273444.9,2969,81787.6,2942,103628.25,1185,73917.42,834,2
16243,605448,53715.4,547,154346.4,2522,56041.41,579,319501.05,3795,143964,1674,2
20642,565246,116356.5,1950,186137.44,3592,177197.8,2210,92242.5,3514,18352.86,323,1
22056,467731,288921.05,4855,121039.52,3226,7799.67,1097,39341.79,531,6182.05,119,3
25788,736779,51282.9,570,345452.87,3703,126539.16,2244,10797.92,434,66362.9,1030,2
12197,545183,158495.08,3821,21893.13,651,15406.04,2279,8274.93,101,196762.67,2153,2
18015,837412,162717.6,2265,9617.36,1912,123186,2940,16522.95,1867,49655.04,3216,3
16531,372789,65277.18,1251,332279.88,3566,22493.61,879,90569.64,3066,19828.26,657,1
26336,891623,169826.94,3933,153701.91,2111,232929.84,3432,402363.36,4296,67770.91,3463,2
20979,804933,18548.18,722,240383.16,3049,37733.12,656,126142.56,2259,51942.05,4805,2
17590,316292,20908.1,838,13189.2,1895,73964.33,4453,342180.86,3794,43252.97,503,2
7214,234196,14230.48,1727,179114.04,2331,72247.78,2167,249136.77,3391,47830.52,2108,1
26397,247751,39034.26,666,243845.21,4243,54498.16,1816,98053.26,1446,293494.9,4294,1
13137,947868,217143,4140,238869.9,3477,50758.2,1730,129500.97,3547,231353.04,2589,1
12575,402717,75768,3300,103739.87,1807,181950.96,3448,90216.5,1175,69875.73,1431,1
12868,886450,82831.74,1158,106193,2060,148879.36,3968,463320,4875,52514.52,4308,1
10546,570740,89964.71,1639,51823.44,1503,47064.3,2659,61357.1,2590,217535.76,2808,1
7445,249067,82008.05,1487,138868.17,4179,275193.15,4237,233604.16,2998,59426.73,1683,2
25070,910243,202198.4,3530,83682.16,1663,53531.01,1313,5787.72,233,185187.6,2638,2
11931,511172,19108.11,399,14179.84,928,204244.54,4153,84761.28,1368,101955.9,3534,3
16098,421509,130336.57,3871,55518.21,737,31395.6,405,320478.32,4738,7991.64,474,2
17396,578004,69727.68,1056,30124.08,2709,342506.15,3535,134871.03,4369,81091.57,2989,2
22889,568388,372045.11,3851,95153.68,1193,159668.71,2953,99757.63,1249,11627,220,2
18114,346294,2970.64,284,103307.82,1137,68137.28,1136,74282.24,2096,28136.85,381,1
7165,632580,206825.52,3768,109770.12,2479,62991.71,2659,9383.13,137,51589.94,4826,1
3063,488160,389776.11,4971,87998.05,2441,216631.74,4758,46966.92,2244,111880.55,2489,3
18273,999965,379859.9,4658,322875,4100,91028.88,2479,17387.5,3250,156447.6,2040,1
19413,234326,66810,786,172284.21,2331,96248,1135,77831.51,953,63288.72,786,2
26455,301173,208751.26,2986,20616.57,871,340867.19,3953,23122.7,2161,15143.76,1368,2
20300,168058,131087.12,1492,14337.2,730,425174.01,4593,390713.49,4581,177295.96,1871,1
16052,838345,343943.7,4731,142347.8,2380,73099.52,1472,18184.5,1350,56738.55,685,3
8302,936722,60459.75,2385,57261.75,4195,136895.88,4542,324054.23,3371,94507.52,4864,2
19020,713908,165392.72,3736,188085.04,4411,140166.95,2695,91382.6,1165,82857,852,1
16214,941459,357880.32,3804,85795.84,3328,170954.52,4422,50059.02,1606,120698.21,1871,2
2004,832642,79139.1,2265,194405.36,4124,43552.63,1249,107090.48,1607,237397.02,2982,3
6007,357899,255499.43,2923,94050.75,1335,76014.06,786,42127.52,4496,248325.33,4793,1
23512,963118,18495.2,976,67447.26,2202,160262.04,1844,107746.92,3438,297412.5,3750,2
10516,723847,15351.12,1863,57356,4412,260497.38,3783,74331.04,931,44907.48,4644,3
3486,636708,11189.1,1510,30058.21,3451,26429.04,2556,145745.4,3246,78310.16,3244,3
26795,886468,36302.08,1436,8636.04,828,173444.18,4082,60963.1,3883,23223.4,830,2
6323,357126,40449.4,3076,60465.12,824,117079.2,4646,169363.78,1774,53787.03,1167,1
15256,558116,42856.29,1413,369280.8,4760,31917.82,2459,52519.04,4936,21376.67,217,3
9986,591286,52958.4,590,131190.73,3707,51312.15,995,6598.08,1044,362848.86,4113,3
21297,326236,108397.96,3677,18857.52,198,135850.68,2294,5514.4,610,152054.7,4270,3
405,185640,22632,1886,38012.82,573,101542.04,1913,117277.11,1307,92411.36,3191,1
24268,161801,25222.72,596,3030.3,259,13000.5,135,206884.92,4294,36381.44,2752,1
15091,850669,96047.79,4007,25210.8,940,27268.34,634,87366.08,1312,65009.3,1682,3
24627,297330,143574.52,3383,40181.44,416,60126.65,3085,135846.96,1767,76051.92,4263,3
26284,135982,11813.35,1237,107278.5,4207,322145.66,4786,191477.44,4256,20405.6,368,1
19082,784872,164741.76,3552,225142.72,3674,50013.18,786,92535,3980,15848.66,179,2
2165,751458,88927.76,3149,2354.67,323,1653.78,258,48141.45,1479,57075.48,2556,3
3619,387803,205468.65,2187,181815.48,2156,135831.36,4872,40708.8,720,212662.47,4819,3
14886,793357,74410.59,789,25309.92,402,69599.78,1282,54085.8,3308,178958.4,1840,2
25875,285428,118384.02,1446,76667.97,1587,50816.61,771,117949.98,4038,152468.75,2975,2
7473,116903,271558.9,4205,57729.46,3793,186661.84,4456,103317.76,1774,144716.98,1471,2
27615,687992,24475.5,3626,27524.7,357,145345.92,4453,4200.24,296,347580.56,4289,3
5409,857465,128071.68,2816,67323.45,4685,290971.08,4612,104142.75,2865,81243,1180,2
5419,310684,136485,2250,474775.84,4763,98930,2600,423575.46,4697,45077.76,559,1
10831,791801,120874.36,2524,40387.8,830,389933.28,4532,353401.78,4166,41664.7,773,2
27905,570598,6695.6,881,164631.96,3051,346085.74,3809,68449.86,1566,72711.2,1552,1
